value,ones,date
225.74999999999864,1.0,2236-10-13
225.38999999999862,1.0,2236-10-14
224.99999999999864,1.0,2236-10-15
224.58999999999864,1.0,2236-10-16
224.74999999999864,1.0,2236-10-17
224.45999999999864,1.0,2236-10-18
224.41999999999865,1.0,2236-10-19
224.23999999999864,1.0,2236-10-20
223.62999999999863,1.0,2236-10-21
223.60999999999862,1.0,2236-10-22
223.46999999999863,1.0,2236-10-23
223.85999999999862,1.0,2236-10-24
224.19999999999862,1.0,2236-10-25
223.3399999999986,1.0,2236-10-26
222.5899999999986,1.0,2236-10-27
221.8499999999986,1.0,2236-10-28
221.9099999999986,1.0,2236-10-29
221.6499999999986,1.0,2236-10-30
221.32999999999862,1.0,2236-10-31
221.82999999999862,1.0,2236-11-01
222.51999999999862,1.0,2236-11-02
222.09999999999863,1.0,2236-11-03
222.93999999999863,1.0,2236-11-04
222.85999999999862,1.0,2236-11-05
222.0899999999986,1.0,2236-11-06
222.1199999999986,1.0,2236-11-07
222.35999999999862,1.0,2236-11-08
222.8099999999986,1.0,2236-11-09
223.23999999999862,1.0,2236-11-10
223.8699999999986,1.0,2236-11-11
223.3999999999986,1.0,2236-11-12
223.9299999999986,1.0,2236-11-13
224.51999999999862,1.0,2236-11-14
225.45999999999862,1.0,2236-11-15
225.6199999999986,1.0,2236-11-16
225.95999999999862,1.0,2236-11-17
226.5999999999986,1.0,2236-11-18
227.4899999999986,1.0,2236-11-19
227.99999999999858,1.0,2236-11-20
228.8599999999986,1.0,2236-11-21
229.08999999999858,1.0,2236-11-22
228.84999999999857,1.0,2236-11-23
228.23999999999856,1.0,2236-11-24
227.83999999999855,1.0,2236-11-25
228.54999999999856,1.0,2236-11-26
229.48999999999856,1.0,2236-11-27
230.39999999999856,1.0,2236-11-28
231.34999999999854,1.0,2236-11-29
230.70999999999856,1.0,2236-11-30
230.60999999999856,1.0,2236-12-01
230.95999999999856,1.0,2236-12-02
230.19999999999857,1.0,2236-12-03
229.22999999999857,1.0,2236-12-04
229.62999999999857,1.0,2236-12-05
230.59999999999857,1.0,2236-12-06
229.59999999999857,1.0,2236-12-07
228.85999999999856,1.0,2236-12-08
228.73999999999856,1.0,2236-12-09
227.78999999999857,1.0,2236-12-10
228.64999999999858,1.0,2236-12-11
228.37999999999857,1.0,2236-12-12
227.40999999999858,1.0,2236-12-13
226.4599999999986,1.0,2236-12-14
225.7699999999986,1.0,2236-12-15
224.8199999999986,1.0,2236-12-16
224.4299999999986,1.0,2236-12-17
223.8999999999986,1.0,2236-12-18
224.5899999999986,1.0,2236-12-19
225.2299999999986,1.0,2236-12-20
225.0699999999986,1.0,2236-12-21
224.5299999999986,1.0,2236-12-22
225.10999999999862,1.0,2236-12-23
224.48999999999862,1.0,2236-12-24
224.8799999999986,1.0,2236-12-25
225.7299999999986,1.0,2236-12-26
225.3099999999986,1.0,2236-12-27
226.04999999999862,1.0,2236-12-28
226.22999999999863,1.0,2236-12-29
226.16999999999862,1.0,2236-12-30
225.19999999999862,1.0,2236-12-31
225.93999999999863,1.0,2237-01-01
226.16999999999862,1.0,2237-01-02
226.8099999999986,1.0,2237-01-03
226.4299999999986,1.0,2237-01-04
226.2799999999986,1.0,2237-01-05
225.76999999999862,1.0,2237-01-06
225.4999999999986,1.0,2237-01-07
224.9499999999986,1.0,2237-01-08
224.1599999999986,1.0,2237-01-09
223.8099999999986,1.0,2237-01-10
223.1899999999986,1.0,2237-01-11
223.23999999999862,1.0,2237-01-12
223.8099999999986,1.0,2237-01-13
222.91999999999862,1.0,2237-01-14
222.3099999999986,1.0,2237-01-15
222.7599999999986,1.0,2237-01-16
221.9999999999986,1.0,2237-01-17
222.3899999999986,1.0,2237-01-18
222.2699999999986,1.0,2237-01-19
222.0799999999986,1.0,2237-01-20
222.42999999999859,1.0,2237-01-21
222.5799999999986,1.0,2237-01-22
222.24999999999858,1.0,2237-01-23
221.2699999999986,1.0,2237-01-24
222.1999999999986,1.0,2237-01-25
221.6899999999986,1.0,2237-01-26
221.5399999999986,1.0,2237-01-27
221.5199999999986,1.0,2237-01-28
220.8199999999986,1.0,2237-01-29
220.2299999999986,1.0,2237-01-30
219.2299999999986,1.0,2237-01-31
219.0099999999986,1.0,2237-02-01
218.0799999999986,1.0,2237-02-02
217.96999999999858,1.0,2237-02-03
217.91999999999857,1.0,2237-02-04
217.19999999999857,1.0,2237-02-05
217.02999999999858,1.0,2237-02-06
216.21999999999858,1.0,2237-02-07
217.2099999999986,1.0,2237-02-08
216.8599999999986,1.0,2237-02-09
217.8299999999986,1.0,2237-02-10
217.4499999999986,1.0,2237-02-11
217.1899999999986,1.0,2237-02-12
216.9099999999986,1.0,2237-02-13
216.2299999999986,1.0,2237-02-14
215.4799999999986,1.0,2237-02-15
214.4799999999986,1.0,2237-02-16
214.5599999999986,1.0,2237-02-17
215.1799999999986,1.0,2237-02-18
215.04999999999862,1.0,2237-02-19
215.10999999999862,1.0,2237-02-20
214.25999999999863,1.0,2237-02-21
213.90999999999863,1.0,2237-02-22
213.32999999999862,1.0,2237-02-23
212.6799999999986,1.0,2237-02-24
211.95999999999862,1.0,2237-02-25
212.5899999999986,1.0,2237-02-26
211.7499999999986,1.0,2237-02-27
212.1499999999986,1.0,2237-02-28
212.5399999999986,1.0,2237-03-01
212.2699999999986,1.0,2237-03-02
211.9799999999986,1.0,2237-03-03
212.4099999999986,1.0,2237-03-04
211.6199999999986,1.0,2237-03-05
211.1799999999986,1.0,2237-03-06
211.5299999999986,1.0,2237-03-07
212.4099999999986,1.0,2237-03-08
212.8999999999986,1.0,2237-03-09
212.63999999999862,1.0,2237-03-10
211.95999999999862,1.0,2237-03-11
211.56999999999863,1.0,2237-03-12
211.12999999999863,1.0,2237-03-13
210.18999999999863,1.0,2237-03-14
209.77999999999864,1.0,2237-03-15
209.88999999999865,1.0,2237-03-16
210.72999999999865,1.0,2237-03-17
209.89999999999864,1.0,2237-03-18
210.72999999999865,1.0,2237-03-19
210.85999999999865,1.0,2237-03-20
210.17999999999864,1.0,2237-03-21
210.29999999999865,1.0,2237-03-22
210.72999999999865,1.0,2237-03-23
209.90999999999866,1.0,2237-03-24
210.43999999999866,1.0,2237-03-25
210.77999999999867,1.0,2237-03-26
210.10999999999868,1.0,2237-03-27
209.78999999999868,1.0,2237-03-28
209.45999999999867,1.0,2237-03-29
208.81999999999869,1.0,2237-03-30
208.4399999999987,1.0,2237-03-31
208.6899999999987,1.0,2237-04-01
208.88999999999868,1.0,2237-04-02
209.48999999999867,1.0,2237-04-03
209.77999999999867,1.0,2237-04-04
210.56999999999866,1.0,2237-04-05
211.04999999999865,1.0,2237-04-06
211.85999999999865,1.0,2237-04-07
210.98999999999864,1.0,2237-04-08
210.47999999999865,1.0,2237-04-09
211.46999999999866,1.0,2237-04-10
212.17999999999867,1.0,2237-04-11
212.09999999999866,1.0,2237-04-12
212.41999999999865,1.0,2237-04-13
212.19999999999865,1.0,2237-04-14
212.36999999999864,1.0,2237-04-15
212.34999999999863,1.0,2237-04-16
212.86999999999864,1.0,2237-04-17
212.99999999999864,1.0,2237-04-18
213.55999999999864,1.0,2237-04-19
213.26999999999865,1.0,2237-04-20
212.50999999999866,1.0,2237-04-21
212.40999999999866,1.0,2237-04-22
212.37999999999866,1.0,2237-04-23
212.86999999999867,1.0,2237-04-24
212.29999999999868,1.0,2237-04-25
211.56999999999869,1.0,2237-04-26
211.48999999999867,1.0,2237-04-27
210.69999999999868,1.0,2237-04-28
210.51999999999867,1.0,2237-04-29
211.15999999999866,1.0,2237-04-30
212.15999999999866,1.0,2237-05-01
212.56999999999866,1.0,2237-05-02
212.25999999999866,1.0,2237-05-03
213.18999999999866,1.0,2237-05-04
212.90999999999866,1.0,2237-05-05
213.86999999999867,1.0,2237-05-06
214.70999999999867,1.0,2237-05-07
215.41999999999868,1.0,2237-05-08
215.47999999999868,1.0,2237-05-09
216.00999999999868,1.0,2237-05-10
215.2499999999987,1.0,2237-05-11
215.0799999999987,1.0,2237-05-12
215.12999999999872,1.0,2237-05-13
215.6099999999987,1.0,2237-05-14
214.6199999999987,1.0,2237-05-15
215.3599999999987,1.0,2237-05-16
216.2599999999987,1.0,2237-05-17
215.5699999999987,1.0,2237-05-18
214.7299999999987,1.0,2237-05-19
214.6799999999987,1.0,2237-05-20
214.0399999999987,1.0,2237-05-21
213.55999999999872,1.0,2237-05-22
214.42999999999873,1.0,2237-05-23
214.04999999999873,1.0,2237-05-24
214.73999999999873,1.0,2237-05-25
214.56999999999874,1.0,2237-05-26
214.36999999999875,1.0,2237-05-27
214.79999999999876,1.0,2237-05-28
213.87999999999877,1.0,2237-05-29
213.2099999999988,1.0,2237-05-30
213.8199999999988,1.0,2237-05-31
213.2999999999988,1.0,2237-06-01
213.49999999999878,1.0,2237-06-02
212.7399999999988,1.0,2237-06-03
212.87999999999877,1.0,2237-06-04
212.28999999999877,1.0,2237-06-05
211.69999999999877,1.0,2237-06-06
211.72999999999877,1.0,2237-06-07
210.72999999999877,1.0,2237-06-08
211.61999999999875,1.0,2237-06-09
211.51999999999876,1.0,2237-06-10
210.63999999999876,1.0,2237-06-11
210.10999999999876,1.0,2237-06-12
209.27999999999875,1.0,2237-06-13
208.27999999999875,1.0,2237-06-14
207.82999999999876,1.0,2237-06-15
207.02999999999875,1.0,2237-06-16
207.61999999999875,1.0,2237-06-17
208.09999999999874,1.0,2237-06-18
208.52999999999875,1.0,2237-06-19
208.56999999999874,1.0,2237-06-20
208.09999999999874,1.0,2237-06-21
207.76999999999873,1.0,2237-06-22
207.43999999999872,1.0,2237-06-23
207.86999999999873,1.0,2237-06-24
208.26999999999873,1.0,2237-06-25
207.55999999999872,1.0,2237-06-26
207.59999999999872,1.0,2237-06-27
207.2599999999987,1.0,2237-06-28
208.1399999999987,1.0,2237-06-29
207.84999999999872,1.0,2237-06-30
206.89999999999873,1.0,2237-07-01
206.41999999999874,1.0,2237-07-02
207.31999999999874,1.0,2237-07-03
206.96999999999875,1.0,2237-07-04
206.24999999999875,1.0,2237-07-05
206.40999999999875,1.0,2237-07-06
207.03999999999874,1.0,2237-07-07
206.19999999999874,1.0,2237-07-08
205.94999999999874,1.0,2237-07-09
205.45999999999873,1.0,2237-07-10
204.68999999999872,1.0,2237-07-11
204.33999999999872,1.0,2237-07-12
204.59999999999872,1.0,2237-07-13
204.14999999999873,1.0,2237-07-14
204.20999999999873,1.0,2237-07-15
204.86999999999873,1.0,2237-07-16
203.92999999999873,1.0,2237-07-17
204.30999999999872,1.0,2237-07-18
205.24999999999872,1.0,2237-07-19
206.18999999999872,1.0,2237-07-20
205.9499999999987,1.0,2237-07-21
205.7299999999987,1.0,2237-07-22
205.4499999999987,1.0,2237-07-23
204.7599999999987,1.0,2237-07-24
205.7099999999987,1.0,2237-07-25
205.1899999999987,1.0,2237-07-26
204.69999999999868,1.0,2237-07-27
204.5299999999987,1.0,2237-07-28
204.22999999999868,1.0,2237-07-29
204.91999999999868,1.0,2237-07-30
204.17999999999867,1.0,2237-07-31
204.27999999999867,1.0,2237-08-01
203.27999999999867,1.0,2237-08-02
204.12999999999866,1.0,2237-08-03
203.40999999999866,1.0,2237-08-04
204.22999999999865,1.0,2237-08-05
203.48999999999864,1.0,2237-08-06
203.70999999999864,1.0,2237-08-07
203.06999999999866,1.0,2237-08-08
203.81999999999866,1.0,2237-08-09
203.42999999999867,1.0,2237-08-10
203.24999999999866,1.0,2237-08-11
203.51999999999867,1.0,2237-08-12
203.94999999999868,1.0,2237-08-13
203.9999999999987,1.0,2237-08-14
203.6899999999987,1.0,2237-08-15
203.2399999999987,1.0,2237-08-16
202.3899999999987,1.0,2237-08-17
202.4599999999987,1.0,2237-08-18
202.7299999999987,1.0,2237-08-19
201.7599999999987,1.0,2237-08-20
202.0699999999987,1.0,2237-08-21
202.6699999999987,1.0,2237-08-22
202.12999999999872,1.0,2237-08-23
202.9799999999987,1.0,2237-08-24
202.1199999999987,1.0,2237-08-25
201.6799999999987,1.0,2237-08-26
202.1799999999987,1.0,2237-08-27
202.1099999999987,1.0,2237-08-28
202.0299999999987,1.0,2237-08-29
201.1599999999987,1.0,2237-08-30
201.81999999999869,1.0,2237-08-31
200.9399999999987,1.0,2237-09-01
201.7699999999987,1.0,2237-09-02
201.1099999999987,1.0,2237-09-03
201.9599999999987,1.0,2237-09-04
201.0499999999987,1.0,2237-09-05
200.8099999999987,1.0,2237-09-06
201.75999999999868,1.0,2237-09-07
202.70999999999867,1.0,2237-09-08
202.24999999999866,1.0,2237-09-09
203.02999999999867,1.0,2237-09-10
202.52999999999867,1.0,2237-09-11
201.67999999999867,1.0,2237-09-12
201.97999999999868,1.0,2237-09-13
201.36999999999867,1.0,2237-09-14
201.04999999999868,1.0,2237-09-15
201.44999999999868,1.0,2237-09-16
200.66999999999868,1.0,2237-09-17
200.79999999999868,1.0,2237-09-18
201.44999999999868,1.0,2237-09-19
200.53999999999868,1.0,2237-09-20
200.6899999999987,1.0,2237-09-21
200.66999999999868,1.0,2237-09-22
200.83999999999867,1.0,2237-09-23
201.22999999999865,1.0,2237-09-24
200.78999999999866,1.0,2237-09-25
201.17999999999864,1.0,2237-09-26
201.99999999999864,1.0,2237-09-27
202.73999999999864,1.0,2237-09-28
202.58999999999864,1.0,2237-09-29
201.96999999999863,1.0,2237-09-30
201.51999999999865,1.0,2237-10-01
201.56999999999866,1.0,2237-10-02
201.88999999999865,1.0,2237-10-03
202.50999999999866,1.0,2237-10-04
203.01999999999865,1.0,2237-10-05
203.81999999999866,1.0,2237-10-06
204.08999999999867,1.0,2237-10-07
204.90999999999866,1.0,2237-10-08
204.54999999999865,1.0,2237-10-09
204.80999999999864,1.0,2237-10-10
204.28999999999863,1.0,2237-10-11
204.32999999999862,1.0,2237-10-12
204.65999999999863,1.0,2237-10-13
204.69999999999862,1.0,2237-10-14
203.94999999999862,1.0,2237-10-15
204.26999999999862,1.0,2237-10-16
204.85999999999862,1.0,2237-10-17
204.9999999999986,1.0,2237-10-18
205.5899999999986,1.0,2237-10-19
205.8399999999986,1.0,2237-10-20
205.48999999999862,1.0,2237-10-21
205.8999999999986,1.0,2237-10-22
206.82999999999862,1.0,2237-10-23
205.8399999999986,1.0,2237-10-24
205.2599999999986,1.0,2237-10-25
205.4199999999986,1.0,2237-10-26
205.7399999999986,1.0,2237-10-27
206.2999999999986,1.0,2237-10-28
205.8799999999986,1.0,2237-10-29
205.1399999999986,1.0,2237-10-30
205.58999999999858,1.0,2237-10-31
205.2999999999986,1.0,2237-11-01
204.6399999999986,1.0,2237-11-02
204.6899999999986,1.0,2237-11-03
203.8799999999986,1.0,2237-11-04
203.9099999999986,1.0,2237-11-05
204.5599999999986,1.0,2237-11-06
203.66999999999862,1.0,2237-11-07
203.37999999999863,1.0,2237-11-08
204.05999999999864,1.0,2237-11-09
204.77999999999864,1.0,2237-11-10
204.00999999999863,1.0,2237-11-11
204.86999999999864,1.0,2237-11-12
204.50999999999863,1.0,2237-11-13
204.21999999999863,1.0,2237-11-14
204.52999999999864,1.0,2237-11-15
204.19999999999862,1.0,2237-11-16
203.9299999999986,1.0,2237-11-17
204.4699999999986,1.0,2237-11-18
203.7899999999986,1.0,2237-11-19
203.8999999999986,1.0,2237-11-20
203.0299999999986,1.0,2237-11-21
202.6599999999986,1.0,2237-11-22
201.9499999999986,1.0,2237-11-23
201.08999999999858,1.0,2237-11-24
200.1099999999986,1.0,2237-11-25
200.0099999999986,1.0,2237-11-26
199.2499999999986,1.0,2237-11-27
199.85999999999862,1.0,2237-11-28
199.0899999999986,1.0,2237-11-29
199.76999999999862,1.0,2237-11-30
200.6899999999986,1.0,2237-12-01
201.5099999999986,1.0,2237-12-02
201.5899999999986,1.0,2237-12-03
202.44999999999862,1.0,2237-12-04
202.93999999999863,1.0,2237-12-05
202.49999999999864,1.0,2237-12-06
203.30999999999864,1.0,2237-12-07
203.42999999999864,1.0,2237-12-08
204.04999999999865,1.0,2237-12-09
204.05999999999864,1.0,2237-12-10
203.85999999999865,1.0,2237-12-11
204.63999999999865,1.0,2237-12-12
204.05999999999864,1.0,2237-12-13
204.20999999999864,1.0,2237-12-14
204.27999999999864,1.0,2237-12-15
204.21999999999863,1.0,2237-12-16
204.58999999999864,1.0,2237-12-17
204.32999999999865,1.0,2237-12-18
205.01999999999865,1.0,2237-12-19
204.73999999999864,1.0,2237-12-20
205.70999999999864,1.0,2237-12-21
205.61999999999864,1.0,2237-12-22
205.51999999999865,1.0,2237-12-23
205.39999999999864,1.0,2237-12-24
206.25999999999866,1.0,2237-12-25
206.21999999999866,1.0,2237-12-26
205.51999999999867,1.0,2237-12-27
206.08999999999867,1.0,2237-12-28
206.82999999999868,1.0,2237-12-29
206.36999999999867,1.0,2237-12-30
205.78999999999866,1.0,2237-12-31
206.38999999999865,1.0,2238-01-01
207.16999999999865,1.0,2238-01-02
206.41999999999865,1.0,2238-01-03
207.19999999999865,1.0,2238-01-04
207.88999999999865,1.0,2238-01-05
208.84999999999866,1.0,2238-01-06
209.22999999999865,1.0,2238-01-07
209.77999999999867,1.0,2238-01-08
209.46999999999866,1.0,2238-01-09
210.05999999999867,1.0,2238-01-10
209.25999999999866,1.0,2238-01-11
208.88999999999865,1.0,2238-01-12
208.31999999999866,1.0,2238-01-13
208.65999999999866,1.0,2238-01-14
208.08999999999867,1.0,2238-01-15
208.82999999999868,1.0,2238-01-16
208.28999999999868,1.0,2238-01-17
207.9699999999987,1.0,2238-01-18
208.3099999999987,1.0,2238-01-19
208.53999999999868,1.0,2238-01-20
208.6199999999987,1.0,2238-01-21
208.5199999999987,1.0,2238-01-22
209.4799999999987,1.0,2238-01-23
210.1499999999987,1.0,2238-01-24
210.0899999999987,1.0,2238-01-25
209.56999999999869,1.0,2238-01-26
209.1199999999987,1.0,2238-01-27
210.1099999999987,1.0,2238-01-28
210.8199999999987,1.0,2238-01-29
210.92999999999873,1.0,2238-01-30
211.01999999999873,1.0,2238-01-31
210.95999999999873,1.0,2238-02-01
211.92999999999873,1.0,2238-02-02
211.44999999999874,1.0,2238-02-03
210.57999999999873,1.0,2238-02-04
210.23999999999873,1.0,2238-02-05
210.34999999999874,1.0,2238-02-06
210.31999999999874,1.0,2238-02-07
209.31999999999874,1.0,2238-02-08
208.40999999999875,1.0,2238-02-09
207.91999999999874,1.0,2238-02-10
208.80999999999872,1.0,2238-02-11
208.0099999999987,1.0,2238-02-12
207.9599999999987,1.0,2238-02-13
207.6399999999987,1.0,2238-02-14
207.3399999999987,1.0,2238-02-15
207.3099999999987,1.0,2238-02-16
206.9199999999987,1.0,2238-02-17
206.1999999999987,1.0,2238-02-18
206.1799999999987,1.0,2238-02-19
206.4999999999987,1.0,2238-02-20
207.16999999999868,1.0,2238-02-21
207.5299999999987,1.0,2238-02-22
208.2199999999987,1.0,2238-02-23
209.00999999999868,1.0,2238-02-24
208.06999999999869,1.0,2238-02-25
208.51999999999867,1.0,2238-02-26
207.56999999999869,1.0,2238-02-27
207.6799999999987,1.0,2238-02-28
207.4999999999987,1.0,2238-03-01
208.2699999999987,1.0,2238-03-02
207.5899999999987,1.0,2238-03-03
206.8499999999987,1.0,2238-03-04
207.3799999999987,1.0,2238-03-05
208.1299999999987,1.0,2238-03-06
207.88999999999868,1.0,2238-03-07
208.82999999999868,1.0,2238-03-08
208.4399999999987,1.0,2238-03-09
208.4299999999987,1.0,2238-03-10
208.8899999999987,1.0,2238-03-11
209.2799999999987,1.0,2238-03-12
209.9999999999987,1.0,2238-03-13
209.7099999999987,1.0,2238-03-14
209.2699999999987,1.0,2238-03-15
208.6499999999987,1.0,2238-03-16
209.4799999999987,1.0,2238-03-17
209.96999999999872,1.0,2238-03-18
210.4499999999987,1.0,2238-03-19
210.7399999999987,1.0,2238-03-20
209.9499999999987,1.0,2238-03-21
210.1499999999987,1.0,2238-03-22
210.7499999999987,1.0,2238-03-23
211.4299999999987,1.0,2238-03-24
211.6699999999987,1.0,2238-03-25
211.0799999999987,1.0,2238-03-26
211.5299999999987,1.0,2238-03-27
212.3499999999987,1.0,2238-03-28
211.6599999999987,1.0,2238-03-29
210.6899999999987,1.0,2238-03-30
211.1199999999987,1.0,2238-03-31
210.2099999999987,1.0,2238-04-01
210.3499999999987,1.0,2238-04-02
209.6899999999987,1.0,2238-04-03
209.07999999999868,1.0,2238-04-04
209.67999999999867,1.0,2238-04-05
208.91999999999868,1.0,2238-04-06
209.19999999999868,1.0,2238-04-07
210.06999999999869,1.0,2238-04-08
210.0299999999987,1.0,2238-04-09
209.2999999999987,1.0,2238-04-10
208.5599999999987,1.0,2238-04-11
207.6499999999987,1.0,2238-04-12
207.1599999999987,1.0,2238-04-13
206.5599999999987,1.0,2238-04-14
206.06999999999869,1.0,2238-04-15
205.44999999999868,1.0,2238-04-16
204.70999999999867,1.0,2238-04-17
204.90999999999866,1.0,2238-04-18
205.53999999999866,1.0,2238-04-19
205.49999999999866,1.0,2238-04-20
206.22999999999865,1.0,2238-04-21
206.06999999999866,1.0,2238-04-22
205.33999999999867,1.0,2238-04-23
206.03999999999866,1.0,2238-04-24
205.74999999999866,1.0,2238-04-25
205.94999999999865,1.0,2238-04-26
205.75999999999866,1.0,2238-04-27
204.81999999999866,1.0,2238-04-28
204.50999999999866,1.0,2238-04-29
204.17999999999864,1.0,2238-04-30
203.57999999999865,1.0,2238-05-01
203.78999999999866,1.0,2238-05-02
204.69999999999865,1.0,2238-05-03
204.19999999999865,1.0,2238-05-04
204.83999999999864,1.0,2238-05-05
205.04999999999865,1.0,2238-05-06
204.34999999999866,1.0,2238-05-07
204.01999999999865,1.0,2238-05-08
203.01999999999865,1.0,2238-05-09
203.74999999999864,1.0,2238-05-10
203.41999999999862,1.0,2238-05-11
203.04999999999862,1.0,2238-05-12
202.12999999999863,1.0,2238-05-13
203.03999999999863,1.0,2238-05-14
202.16999999999862,1.0,2238-05-15
203.15999999999863,1.0,2238-05-16
202.70999999999864,1.0,2238-05-17
201.79999999999865,1.0,2238-05-18
201.88999999999865,1.0,2238-05-19
201.25999999999866,1.0,2238-05-20
201.93999999999866,1.0,2238-05-21
202.62999999999866,1.0,2238-05-22
201.75999999999866,1.0,2238-05-23
201.65999999999866,1.0,2238-05-24
202.09999999999866,1.0,2238-05-25
202.79999999999865,1.0,2238-05-26
202.98999999999864,1.0,2238-05-27
203.35999999999865,1.0,2238-05-28
203.44999999999865,1.0,2238-05-29
202.79999999999865,1.0,2238-05-30
202.01999999999865,1.0,2238-05-31
202.57999999999865,1.0,2238-06-01
202.80999999999864,1.0,2238-06-02
201.96999999999863,1.0,2238-06-03
202.78999999999863,1.0,2238-06-04
201.78999999999863,1.0,2238-06-05
